,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,puzzle,astar_f_close_list,wstar100_f_close_list,wstar10_f_close_list,wstar5_f_close_list,wstar2_5_f_close_list,wstar3_f_close_list,wstar2_f_close_list,wstar1_5_f_close_list,wstar1_1_f_close_list,y_star3_f_close_list,maor_f_close_list,maor2_f_close_list,astar_f_len,wstar100_f_len,wstar10_f_len,wstar5_f_len,wstar2_5_f_len,wstar3_f_len,wstar2_f_len,wstar1_5_f_len,wstar1_1_f_len,y_star3_f_len,maor_f_len,maor2_f_len
6464,6464,6464.0,6464.0,,"(3, 8, 6, 5, 4, 1, 7, 2, '_')",20434.0,846.0,834.0,595.0,1122.0,949.0,1022.0,3999.0,8493.0,9714.0,20393.0,10509.0,28.0,52.0,38.0,38.0,30.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0
6465,6465,6465.0,6465.0,,"(7, 8, 6, 4, 5, 3, 2, 1, '_')",17530.0,1128.0,458.0,331.0,1627.0,636.0,4496.0,6172.0,8319.0,9163.0,17493.0,9858.0,28.0,84.0,52.0,36.0,34.0,34.0,30.0,30.0,28.0,28.0,28.0,28.0
6466,6466,6466.0,6466.0,,"(6, 3, 8, 7, 2, 5, 4, 1, '_')",1268.0,738.0,783.0,645.0,120.0,120.0,266.0,313.0,487.0,570.0,863.0,795.0,22.0,56.0,54.0,34.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0
6467,6467,6467.0,6467.0,,"(3, 6, 4, 7, 2, 5, 8, 1, '_')",1565.0,919.0,876.0,317.0,784.0,804.0,1581.0,1627.0,1231.0,1330.0,1253.0,1278.0,22.0,60.0,32.0,32.0,28.0,28.0,26.0,22.0,22.0,22.0,22.0,22.0
6468,6468,6468.0,6468.0,,"(4, 3, 8, 7, 5, 2, 6, 1, '_')",714.0,685.0,428.0,805.0,304.0,419.0,183.0,306.0,641.0,485.0,661.0,572.0,20.0,58.0,44.0,42.0,22.0,22.0,22.0,22.0,20.0,20.0,20.0,20.0
6469,6469,6469.0,6469.0,,"(3, 1, 5, 6, 4, 7, 2, 8, '_')",3319.0,412.0,554.0,522.0,1283.0,1499.0,380.0,710.0,1431.0,2502.0,2691.0,1692.0,24.0,60.0,60.0,40.0,24.0,26.0,24.0,24.0,24.0,24.0,24.0,24.0
6470,6470,6470.0,6470.0,,"(1, 4, 3, 7, 5, 6, 2, 8, '_')",928.0,254.0,180.0,177.0,372.0,372.0,394.0,366.0,427.0,533.0,613.0,419.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0
6471,6471,6471.0,6471.0,,"(6, 2, 1, 8, 4, 3, 7, 5, '_')",5226.0,136.0,136.0,148.0,1575.0,1154.0,2631.0,3924.0,3757.0,3278.0,4858.0,2176.0,24.0,32.0,32.0,32.0,26.0,26.0,26.0,24.0,24.0,24.0,24.0,24.0
6472,6472,6472.0,6472.0,,"(8, 1, 4, 2, 6, 5, 3, 7, '_')",7020.0,213.0,213.0,229.0,362.0,294.0,378.0,1647.0,3511.0,6123.0,6063.0,5944.0,26.0,36.0,36.0,36.0,30.0,30.0,28.0,28.0,26.0,26.0,26.0,26.0
6473,6473,6473.0,6473.0,,"(5, 2, 4, 1, 8, 3, 6, 7, '_')",665.0,719.0,704.0,387.0,426.0,449.0,502.0,400.0,488.0,283.0,492.0,491.0,20.0,48.0,48.0,34.0,28.0,28.0,22.0,22.0,20.0,20.0,20.0,20.0
6474,6474,6474.0,6474.0,,"(3, 2, 5, 4, 7, 6, 8, 1, '_')",2290.0,637.0,558.0,804.0,367.0,367.0,391.0,431.0,845.0,1087.0,1794.0,877.0,22.0,30.0,30.0,30.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0
6475,6475,6475.0,6475.0,,"(8, 2, 4, 1, 5, 3, 7, 6, '_')",481.0,577.0,645.0,699.0,503.0,488.0,398.0,316.0,303.0,459.0,303.0,331.0,18.0,38.0,38.0,34.0,18.0,24.0,18.0,18.0,18.0,18.0,18.0,18.0
6476,6476,6476.0,6476.0,,"(5, 2, 4, 3, 8, 6, 1, 7, '_')",767.0,176.0,175.0,180.0,316.0,224.0,224.0,282.0,320.0,335.0,436.0,405.0,20.0,32.0,32.0,28.0,20.0,28.0,20.0,20.0,20.0,20.0,20.0,20.0
6477,6477,6477.0,6477.0,,"(2, 4, 5, 6, 3, 8, 1, 7, '_')",860.0,104.0,104.0,117.0,484.0,397.0,316.0,317.0,391.0,458.0,596.0,594.0,20.0,26.0,26.0,26.0,20.0,26.0,20.0,20.0,20.0,20.0,20.0,20.0
6478,6478,6478.0,6478.0,,"(4, 1, 3, 8, 7, 6, 5, 2, '_')",292.0,77.0,77.0,92.0,122.0,122.0,119.0,171.0,171.0,170.0,171.0,170.0,16.0,20.0,20.0,20.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
6479,6479,6479.0,6479.0,,"(5, 7, 2, 3, 4, 6, 8, 1, '_')",1187.0,96.0,96.0,97.0,185.0,112.0,425.0,340.0,504.0,634.0,757.0,735.0,22.0,32.0,32.0,32.0,32.0,32.0,22.0,22.0,22.0,22.0,22.0,22.0
6480,6480,6480.0,6480.0,,"(2, 6, 7, 5, 8, 1, 4, 3, '_')",1346.0,568.0,427.0,342.0,601.0,616.0,695.0,1220.0,1138.0,726.0,1162.0,1165.0,22.0,36.0,32.0,30.0,26.0,26.0,26.0,26.0,22.0,22.0,22.0,22.0
6481,6481,6481.0,6481.0,,"(8, 3, 1, 7, 6, 2, 4, 5, '_')",663.0,866.0,503.0,1647.0,1756.0,2674.0,920.0,552.0,501.0,527.0,506.0,432.0,20.0,62.0,44.0,36.0,30.0,34.0,20.0,20.0,20.0,20.0,20.0,20.0
6482,6482,6482.0,6482.0,,"(7, 3, 6, 8, 5, 2, 1, 4, '_')",10627.0,687.0,570.0,317.0,1243.0,621.0,2597.0,2374.0,4217.0,4477.0,10234.0,6432.0,26.0,48.0,34.0,34.0,30.0,30.0,26.0,26.0,26.0,26.0,26.0,26.0
6483,6483,6483.0,6483.0,,"(3, 1, 2, 7, 4, 6, 5, 8, '_')",1479.0,610.0,530.0,274.0,231.0,231.0,269.0,413.0,613.0,1149.0,1110.0,1038.0,20.0,30.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
6484,6484,6484.0,6484.0,,"(7, 3, 8, 4, 6, 2, 5, 1, '_')",3330.0,716.0,607.0,711.0,2148.0,1817.0,834.0,1196.0,1619.0,1413.0,2717.0,1668.0,24.0,56.0,42.0,34.0,28.0,28.0,26.0,26.0,24.0,24.0,24.0,24.0
6485,6485,6485.0,6485.0,,"(1, 4, 8, 6, 3, 2, 7, 5, '_')",2125.0,779.0,714.0,750.0,1218.0,933.0,701.0,890.0,1092.0,1174.0,1657.0,1605.0,22.0,50.0,42.0,34.0,26.0,26.0,22.0,22.0,22.0,22.0,22.0,22.0
6486,6486,6486.0,6486.0,,"(2, 5, 4, 8, 7, 3, 1, 6, '_')",123.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,70.0,79.0,69.0,67.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
6487,6487,6487.0,6487.0,,"(4, 7, 8, 2, 1, 3, 5, 6, '_')",9160.0,571.0,633.0,1843.0,738.0,693.0,1480.0,1649.0,3841.0,6088.0,9041.0,5507.0,26.0,42.0,42.0,42.0,28.0,28.0,28.0,26.0,26.0,26.0,26.0,26.0
6488,6488,6488.0,6488.0,,"(1, 8, 6, 5, 4, 3, 2, 7, '_')",2167.0,690.0,670.0,480.0,2436.0,1726.0,2067.0,2206.0,1836.0,2003.0,1843.0,1937.0,22.0,40.0,40.0,32.0,30.0,30.0,26.0,22.0,22.0,22.0,22.0,22.0
6489,6489,6489.0,6489.0,,"(7, 2, 1, 3, 4, 6, 5, 8, '_')",912.0,625.0,568.0,789.0,736.0,850.0,702.0,722.0,781.0,543.0,809.0,800.0,20.0,38.0,38.0,28.0,26.0,26.0,22.0,22.0,20.0,20.0,20.0,20.0
6490,6490,6490.0,6490.0,,"(3, 1, 4, 6, 2, 7, 5, 8, '_')",7919.0,833.0,471.0,334.0,366.0,370.0,772.0,2171.0,3125.0,3790.0,7426.0,7355.0,26.0,66.0,48.0,38.0,30.0,30.0,28.0,26.0,26.0,26.0,26.0,26.0
6491,6491,6491.0,6491.0,,"(6, 1, 7, 3, 8, 5, 4, 2, '_')",2447.0,724.0,538.0,315.0,317.0,394.0,673.0,457.0,837.0,1399.0,1724.0,1622.0,24.0,44.0,40.0,32.0,30.0,30.0,26.0,24.0,24.0,24.0,24.0,24.0
6492,6492,6492.0,6492.0,,"(8, 5, 3, 2, 7, 4, 1, 6, '_')",779.0,737.0,868.0,200.0,96.0,96.0,198.0,205.0,319.0,589.0,507.0,504.0,20.0,52.0,36.0,22.0,22.0,22.0,20.0,20.0,20.0,20.0,20.0,20.0
6493,6493,6493.0,6493.0,,"(6, 8, 3, 7, 4, 2, 1, 5, '_')",3652.0,815.0,997.0,667.0,845.0,1099.0,800.0,2687.0,2411.0,3423.0,3128.0,2661.0,24.0,50.0,42.0,42.0,30.0,32.0,28.0,24.0,24.0,24.0,24.0,24.0
6494,6494,6494.0,6494.0,,"(1, 4, 8, 6, 2, 7, 3, 5, '_')",6112.0,225.0,225.0,256.0,203.0,221.0,302.0,1665.0,4552.0,3801.0,5390.0,2462.0,26.0,40.0,40.0,40.0,28.0,28.0,28.0,28.0,26.0,26.0,26.0,26.0
6495,6495,6495.0,6495.0,,"(1, 2, 3, 4, 6, 8, 7, 5, '_')",12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
6496,6496,6496.0,6496.0,,"(4, 8, 5, 3, 6, 2, 7, 1, '_')",1416.0,665.0,475.0,145.0,140.0,135.0,382.0,685.0,700.0,556.0,903.0,842.0,22.0,46.0,24.0,24.0,24.0,24.0,24.0,22.0,22.0,22.0,22.0,22.0
6497,6497,6497.0,6497.0,,"(6, 7, 8, 5, 3, 4, 2, 1, '_')",2986.0,339.0,291.0,815.0,585.0,384.0,1047.0,1731.0,1603.0,2376.0,1460.0,1029.0,26.0,62.0,48.0,48.0,34.0,40.0,30.0,26.0,26.0,26.0,26.0,26.0
6498,6498,6498.0,6498.0,,"(7, 4, 6, 2, 5, 3, 8, 1, '_')",4196.0,211.0,218.0,231.0,614.0,877.0,1180.0,1586.0,1836.0,2252.0,3525.0,3307.0,24.0,36.0,36.0,32.0,28.0,28.0,24.0,24.0,24.0,24.0,24.0,24.0
6499,6499,6499.0,6499.0,,"(1, 4, 5, 3, 8, 2, 6, 7, '_')",9621.0,309.0,312.0,540.0,2029.0,2134.0,1510.0,2683.0,3909.0,4892.0,9419.0,5670.0,26.0,44.0,44.0,38.0,28.0,28.0,28.0,26.0,26.0,26.0,26.0,26.0
6500,6500,6500.0,6500.0,,"(6, 7, 4, 3, 2, 1, 5, 8, '_')",423.0,321.0,311.0,189.0,176.0,176.0,203.0,241.0,128.0,275.0,132.0,364.0,22.0,38.0,38.0,32.0,32.0,32.0,32.0,22.0,22.0,22.0,22.0,22.0
6501,6501,6501.0,6501.0,,"(5, 8, 1, 2, 4, 6, 3, 7, '_')",3229.0,295.0,331.0,444.0,148.0,155.0,107.0,474.0,1150.0,1282.0,2599.0,1301.0,24.0,50.0,50.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
6502,6502,6502.0,6502.0,,"(2, 1, 4, 8, 3, 6, 7, 5, '_')",1317.0,552.0,616.0,928.0,757.0,877.0,738.0,775.0,775.0,1034.0,920.0,624.0,20.0,36.0,36.0,30.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
6503,6503,6503.0,6503.0,,"(3, 1, 5, 8, 2, 4, 6, 7, '_')",3174.0,719.0,635.0,407.0,969.0,859.0,754.0,1498.0,1647.0,1964.0,2594.0,2438.0,24.0,58.0,48.0,32.0,30.0,32.0,28.0,24.0,24.0,24.0,24.0,24.0
6504,6504,6504.0,6504.0,,"(7, 6, 2, 5, 4, 1, 8, 3, '_')",1502.0,635.0,556.0,1279.0,558.0,344.0,673.0,1199.0,1065.0,1238.0,1099.0,1022.0,22.0,36.0,36.0,38.0,24.0,24.0,26.0,22.0,22.0,22.0,22.0,22.0
6505,6505,6505.0,6505.0,,"(4, 6, 3, 5, 8, 1, 2, 7, '_')",4592.0,380.0,311.0,566.0,972.0,1105.0,1010.0,1150.0,1855.0,2386.0,3998.0,2809.0,24.0,58.0,40.0,38.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
6506,6506,6506.0,6506.0,,"(3, 5, 6, 2, 8, 4, 7, 1, '_')",796.0,920.0,877.0,672.0,463.0,532.0,220.0,183.0,326.0,585.0,459.0,385.0,20.0,56.0,28.0,28.0,22.0,22.0,20.0,20.0,20.0,20.0,20.0,20.0
6507,6507,6507.0,6507.0,,"(2, 1, 8, 3, 4, 6, 7, 5, '_')",5857.0,663.0,408.0,481.0,3406.0,3499.0,2961.0,3343.0,3367.0,3411.0,5382.0,2639.0,24.0,52.0,38.0,38.0,24.0,30.0,24.0,24.0,24.0,24.0,24.0,24.0
6508,6508,6508.0,6508.0,,"(5, 6, 8, 7, 3, 1, 4, 2, '_')",8257.0,793.0,833.0,637.0,539.0,1183.0,419.0,1668.0,3337.0,3579.0,7807.0,5422.0,26.0,56.0,54.0,40.0,26.0,28.0,26.0,26.0,26.0,26.0,26.0,26.0
6509,6509,6509.0,6509.0,,"(6, 4, 5, 1, 8, 2, 3, 7, '_')",2812.0,276.0,276.0,287.0,721.0,820.0,331.0,1406.0,766.0,1443.0,1721.0,770.0,24.0,38.0,38.0,38.0,26.0,30.0,26.0,26.0,24.0,24.0,24.0,24.0
6510,6510,6510.0,6510.0,,"(5, 6, 8, 4, 2, 3, 1, 7, '_')",2069.0,807.0,736.0,732.0,228.0,229.0,203.0,299.0,726.0,1295.0,1438.0,1365.0,22.0,44.0,42.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0
6511,6511,6511.0,6511.0,,"(1, 7, 4, 6, 2, 5, 8, 3, '_')",3993.0,724.0,720.0,421.0,2608.0,4167.0,2290.0,1344.0,1703.0,3301.0,3210.0,2334.0,24.0,46.0,46.0,36.0,32.0,32.0,24.0,24.0,24.0,24.0,24.0,24.0
6512,6512,6512.0,6512.0,,"(3, 2, 7, 5, 4, 8, 1, 6, '_')",3452.0,610.0,460.0,738.0,861.0,831.0,635.0,1123.0,1323.0,2725.0,2810.0,1379.0,24.0,44.0,40.0,38.0,26.0,32.0,26.0,26.0,24.0,24.0,24.0,24.0
6513,6513,6513.0,6513.0,,"(7, 8, 6, 3, 4, 5, 2, 1, '_')",5571.0,874.0,702.0,443.0,4373.0,2985.0,899.0,2059.0,2523.0,3932.0,4539.0,2638.0,26.0,62.0,56.0,48.0,32.0,36.0,28.0,26.0,26.0,26.0,26.0,26.0
6514,6514,6514.0,6514.0,,"(2, 3, 7, 6, 5, 4, 1, 8, '_')",565.0,237.0,237.0,175.0,143.0,143.0,342.0,417.0,379.0,261.0,379.0,334.0,20.0,42.0,42.0,24.0,24.0,24.0,24.0,20.0,20.0,20.0,20.0,20.0
6515,6515,6515.0,6515.0,,"(6, 5, 3, 7, 1, 8, 2, 4, '_')",1981.0,231.0,238.0,252.0,884.0,314.0,1563.0,1763.0,1550.0,1470.0,1555.0,1562.0,22.0,34.0,34.0,30.0,28.0,30.0,28.0,22.0,22.0,22.0,22.0,22.0
6516,6516,6516.0,6516.0,,"(1, 5, 6, 7, 3, 4, 8, 2, '_')",259.0,820.0,1092.0,187.0,197.0,222.0,165.0,196.0,196.0,252.0,196.0,162.0,16.0,52.0,26.0,26.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
6517,6517,6517.0,6517.0,,"(5, 4, 1, 6, 2, 7, 3, 8, '_')",6271.0,872.0,774.0,924.0,692.0,608.0,1373.0,1782.0,2170.0,2301.0,5460.0,2130.0,26.0,48.0,46.0,40.0,28.0,28.0,28.0,26.0,26.0,26.0,26.0,26.0
6518,6518,6518.0,6518.0,,"(1, 3, 8, 2, 4, 5, 6, 7, '_')",388.0,686.0,864.0,1131.0,484.0,674.0,362.0,258.0,257.0,181.0,262.0,219.0,18.0,42.0,36.0,26.0,24.0,24.0,18.0,18.0,18.0,18.0,18.0,18.0
6519,6519,6519.0,6519.0,,"(2, 7, 6, 5, 8, 3, 4, 1, '_')",4609.0,452.0,1299.0,597.0,868.0,1121.0,1318.0,1872.0,4316.0,4302.0,4339.0,4452.0,24.0,54.0,62.0,32.0,26.0,26.0,26.0,26.0,24.0,24.0,24.0,24.0
6520,6520,6520.0,6520.0,,"(1, 6, 8, 5, 4, 2, 3, 7, '_')",3890.0,223.0,222.0,383.0,853.0,896.0,775.0,565.0,1427.0,1689.0,3111.0,1505.0,24.0,42.0,42.0,32.0,26.0,32.0,24.0,24.0,24.0,24.0,24.0,24.0
6521,6521,6521.0,6521.0,,"(1, 8, 6, 4, 5, 3, 7, 2, '_')",1452.0,201.0,201.0,359.0,334.0,324.0,534.0,948.0,1008.0,968.0,1106.0,837.0,20.0,28.0,28.0,24.0,22.0,22.0,22.0,22.0,20.0,20.0,20.0,20.0
6522,6522,6522.0,6522.0,,"(4, 7, 2, 1, 5, 6, 8, 3, '_')",1324.0,316.0,1231.0,383.0,1306.0,1397.0,1190.0,1022.0,982.0,929.0,1040.0,763.0,20.0,42.0,46.0,30.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
6523,6523,6523.0,6523.0,,"(8, 5, 7, 4, 1, 3, 2, 6, '_')",2803.0,707.0,482.0,213.0,281.0,282.0,389.0,740.0,940.0,1628.0,1949.0,963.0,24.0,52.0,30.0,30.0,26.0,26.0,24.0,24.0,24.0,24.0,24.0,24.0
6524,6524,6524.0,6524.0,,"(8, 1, 3, 4, 7, 6, 2, 5, '_')",2794.0,257.0,263.0,281.0,696.0,633.0,1411.0,1496.0,1220.0,1332.0,2390.0,1294.0,22.0,32.0,32.0,26.0,26.0,26.0,26.0,24.0,22.0,22.0,22.0,22.0
6525,6525,6525.0,6525.0,,"(7, 4, 2, 5, 6, 3, 8, 1, '_')",955.0,628.0,669.0,875.0,332.0,343.0,360.0,547.0,577.0,480.0,652.0,550.0,20.0,44.0,44.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
6526,6526,6526.0,6526.0,,"(6, 1, 3, 2, 5, 8, 7, 4, '_')",601.0,214.0,247.0,448.0,678.0,684.0,411.0,396.0,394.0,350.0,396.0,373.0,18.0,30.0,30.0,30.0,22.0,22.0,18.0,18.0,18.0,18.0,18.0,18.0
6527,6527,6527.0,6527.0,,"(5, 1, 4, 2, 8, 6, 3, 7, '_')",8837.0,1080.0,436.0,374.0,884.0,398.0,532.0,2028.0,3476.0,4005.0,8202.0,5656.0,26.0,80.0,48.0,34.0,30.0,30.0,28.0,26.0,26.0,26.0,26.0,26.0
6528,6528,6528.0,6528.0,,"(1, 4, 3, 8, 5, 2, 6, 7, '_')",1223.0,638.0,829.0,1125.0,1044.0,1030.0,1076.0,888.0,849.0,1186.0,851.0,844.0,20.0,42.0,34.0,34.0,24.0,24.0,20.0,20.0,20.0,20.0,20.0,20.0
6529,6529,6529.0,6529.0,,"(8, 4, 1, 3, 5, 6, 7, 2, '_')",1714.0,691.0,582.0,461.0,680.0,522.0,1988.0,3083.0,1673.0,1041.0,1682.0,1647.0,22.0,54.0,40.0,32.0,28.0,30.0,28.0,22.0,22.0,22.0,22.0,22.0
6530,6530,6530.0,6530.0,,"(1, 4, 2, 5, 8, 3, 6, 7, '_')",1204.0,280.0,283.0,262.0,628.0,1171.0,785.0,639.0,591.0,1173.0,874.0,564.0,20.0,40.0,40.0,28.0,24.0,22.0,24.0,20.0,20.0,20.0,20.0,20.0
6531,6531,6531.0,6531.0,,"(1, 7, 6, 2, 3, 4, 8, 5, '_')",5315.0,374.0,1102.0,2416.0,691.0,690.0,1637.0,1926.0,2205.0,2421.0,5027.0,3126.0,24.0,50.0,54.0,34.0,28.0,28.0,28.0,24.0,24.0,24.0,24.0,24.0
6532,6532,6532.0,6532.0,,"(1, 8, 5, 7, 6, 4, 2, 3, '_')",1843.0,700.0,751.0,1088.0,251.0,275.0,574.0,776.0,834.0,779.0,1229.0,1091.0,22.0,44.0,44.0,34.0,26.0,26.0,26.0,22.0,22.0,22.0,22.0,22.0
6533,6533,6533.0,6533.0,,"(5, 2, 1, 4, 6, 7, 3, 8, '_')",9444.0,842.0,942.0,437.0,422.0,372.0,1335.0,3950.0,4636.0,4863.0,9266.0,7483.0,26.0,54.0,46.0,28.0,28.0,28.0,28.0,28.0,26.0,26.0,26.0,26.0
6534,6534,6534.0,6534.0,,"(6, 5, 3, 2, 4, 7, 1, 8, '_')",886.0,619.0,638.0,589.0,1304.0,613.0,1554.0,1443.0,884.0,575.0,884.0,881.0,20.0,46.0,46.0,32.0,28.0,28.0,22.0,20.0,20.0,20.0,20.0,20.0
6535,6535,6535.0,6535.0,,"(5, 2, 6, 7, 1, 3, 8, 4, '_')",2857.0,610.0,938.0,777.0,607.0,591.0,656.0,732.0,1164.0,1518.0,2342.0,1599.0,22.0,42.0,42.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0
6536,6536,6536.0,6536.0,,"(1, 8, 5, 2, 3, 6, 4, 7, '_')",658.0,108.0,107.0,279.0,483.0,492.0,390.0,360.0,360.0,290.0,374.0,381.0,18.0,24.0,24.0,24.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0
6537,6537,6537.0,6537.0,,"(6, 5, 7, 2, 4, 3, 8, 1, '_')",1783.0,915.0,450.0,577.0,801.0,318.0,439.0,450.0,720.0,1050.0,1034.0,955.0,24.0,74.0,50.0,42.0,24.0,38.0,24.0,24.0,24.0,24.0,24.0,24.0
6538,6538,6538.0,6538.0,,"(2, 4, 3, 7, 5, 8, 1, 6, '_')",3132.0,674.0,258.0,333.0,1122.0,915.0,1552.0,1725.0,1730.0,2554.0,2716.0,1735.0,22.0,50.0,30.0,30.0,26.0,26.0,22.0,22.0,22.0,22.0,22.0,22.0
6539,6539,6539.0,6539.0,,"(6, 1, 3, 4, 7, 8, 5, 2, '_')",417.0,138.0,192.0,220.0,193.0,186.0,281.0,413.0,367.0,246.0,369.0,363.0,18.0,30.0,30.0,28.0,20.0,20.0,20.0,18.0,18.0,18.0,18.0,18.0
6540,6540,6540.0,6540.0,,"(4, 6, 5, 1, 3, 8, 7, 2, '_')",1306.0,257.0,174.0,160.0,355.0,353.0,504.0,602.0,662.0,972.0,927.0,852.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
6541,6541,6541.0,6541.0,,"(6, 2, 7, 5, 1, 8, 4, 3, '_')",2780.0,156.0,158.0,225.0,340.0,327.0,437.0,477.0,959.0,1407.0,1918.0,1284.0,24.0,34.0,34.0,34.0,26.0,26.0,26.0,24.0,24.0,24.0,24.0,24.0
6542,6542,6542.0,6542.0,,"(8, 1, 6, 2, 3, 5, 4, 7, '_')",1047.0,156.0,156.0,167.0,290.0,249.0,1027.0,640.0,747.0,808.0,798.0,640.0,20.0,26.0,26.0,26.0,26.0,26.0,22.0,20.0,20.0,20.0,20.0,20.0
6543,6543,6543.0,6543.0,,"(3, 6, 1, 4, 8, 7, 2, 5, '_')",1398.0,691.0,271.0,274.0,162.0,157.0,209.0,572.0,606.0,1107.0,841.0,794.0,22.0,58.0,38.0,38.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0
6544,6544,6544.0,6544.0,,"(2, 1, 4, 6, 3, 7, 8, 5, '_')",9886.0,611.0,808.0,1329.0,3890.0,3675.0,6577.0,5349.0,8587.0,7074.0,9652.0,8533.0,26.0,38.0,38.0,36.0,30.0,30.0,30.0,28.0,26.0,26.0,26.0,26.0
6545,6545,6545.0,6545.0,,"(2, 4, 1, 5, 3, 8, 6, 7, '_')",280.0,610.0,832.0,179.0,127.0,127.0,131.0,135.0,139.0,231.0,144.0,156.0,18.0,42.0,36.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0
6546,6546,6546.0,6546.0,,"(1, 3, 4, 5, 6, 2, 7, 8, '_')",1522.0,683.0,753.0,429.0,490.0,460.0,868.0,1198.0,1168.0,972.0,1244.0,1032.0,20.0,36.0,38.0,22.0,22.0,22.0,22.0,20.0,20.0,20.0,20.0,20.0
6547,6547,6547.0,6547.0,,"(4, 8, 2, 1, 5, 6, 3, 7, '_')",1962.0,830.0,469.0,498.0,1226.0,1115.0,1234.0,1143.0,1085.0,1533.0,1453.0,1325.0,22.0,48.0,40.0,32.0,24.0,24.0,22.0,22.0,22.0,22.0,22.0,22.0
6548,6548,6548.0,6548.0,,"(6, 5, 2, 4, 8, 3, 1, 7, '_')",2233.0,598.0,647.0,444.0,586.0,714.0,1425.0,1891.0,1756.0,1126.0,1787.0,950.0,22.0,38.0,32.0,32.0,26.0,26.0,26.0,24.0,22.0,22.0,22.0,22.0
6549,6549,6549.0,6549.0,,"(5, 2, 1, 7, 8, 6, 4, 3, '_')",2733.0,581.0,440.0,715.0,1066.0,1061.0,1081.0,1295.0,1368.0,2033.0,2312.0,2258.0,22.0,36.0,32.0,30.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0
6550,6550,6550.0,6550.0,,"(7, 2, 8, 3, 1, 4, 6, 5, '_')",665.0,416.0,1263.0,935.0,962.0,1244.0,1046.0,468.0,339.0,230.0,355.0,386.0,22.0,56.0,64.0,52.0,32.0,32.0,22.0,22.0,22.0,22.0,22.0,22.0
6551,6551,6551.0,6551.0,,"(8, 7, 5, 3, 6, 2, 4, 1, '_')",1940.0,422.0,879.0,492.0,202.0,211.0,175.0,304.0,610.0,1262.0,1197.0,493.0,24.0,54.0,42.0,32.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
6552,6552,6552.0,6552.0,,"(2, 6, 4, 3, 8, 1, 7, 5, '_')",1808.0,215.0,214.0,393.0,767.0,790.0,919.0,2117.0,1688.0,883.0,1695.0,1648.0,22.0,32.0,32.0,32.0,28.0,28.0,26.0,26.0,22.0,22.0,22.0,22.0
6553,6553,6553.0,6553.0,,"(3, 4, 7, 1, 8, 5, 2, 6, '_')",2878.0,257.0,177.0,140.0,171.0,158.0,277.0,263.0,1011.0,2867.0,2295.0,2238.0,24.0,26.0,26.0,26.0,26.0,26.0,26.0,24.0,24.0,24.0,24.0,24.0
6554,6554,6554.0,6554.0,,"(4, 7, 8, 1, 3, 5, 6, 2, '_')",2817.0,721.0,1098.0,1318.0,1548.0,1550.0,585.0,1108.0,1099.0,1364.0,1925.0,1066.0,24.0,46.0,50.0,44.0,30.0,30.0,26.0,24.0,24.0,24.0,24.0,24.0
6555,6555,6555.0,6555.0,,"(1, 8, 4, 7, 6, 5, 3, 2, '_')",3516.0,255.0,439.0,333.0,2015.0,2474.0,1463.0,671.0,1379.0,1555.0,3065.0,1606.0,24.0,44.0,44.0,34.0,32.0,30.0,24.0,24.0,24.0,24.0,24.0,24.0
6556,6556,6556.0,6556.0,,"(5, 3, 4, 1, 6, 8, 7, 2, '_')",447.0,231.0,137.0,102.0,108.0,108.0,133.0,209.0,231.0,308.0,255.0,252.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0
